id,title,organization,role_family,country,location,availability_status,published_date,last_checked,record_type,source_quality,match_score,url,notes
job-01420,Head of Technology — Google Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ghana+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01421,Head of Technology — Google Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=South+Africa+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01422,Head of Technology — Google Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Rwanda+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01423,Head of Technology — Google Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Uganda+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01424,Head of Technology — Google Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Tanzania+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01425,Head of Technology — Google Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ethiopia+Head+of+Technology+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01426,Head of Technology — LinkedIn Live Search,Kenya,Live Job Search,Kenya,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Kenya,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01427,Head of Technology — LinkedIn Live Search,Nigeria,Live Job Search,Nigeria,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Nigeria,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01428,Head of Technology — LinkedIn Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Ghana,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01429,Head of Technology — LinkedIn Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=South+Africa,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01430,Head of Technology — LinkedIn Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Rwanda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01431,Head of Technology — LinkedIn Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Uganda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01432,Head of Technology — LinkedIn Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Tanzania,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01433,Head of Technology — LinkedIn Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=Head+of+Technology&sortBy=DD&location=Ethiopia,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01434,ICT Manager — Google Live Search,Kenya,Live Job Search,Kenya,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Kenya+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01435,ICT Manager — Google Live Search,Nigeria,Live Job Search,Nigeria,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Nigeria+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01436,ICT Manager — Google Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ghana+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01437,ICT Manager — Google Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=South+Africa+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01438,ICT Manager — Google Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Rwanda+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01439,ICT Manager — Google Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Uganda+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01440,ICT Manager — Google Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Tanzania+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01441,ICT Manager — Google Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ethiopia+ICT+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01442,ICT Manager — LinkedIn Live Search,Kenya,Live Job Search,Kenya,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Kenya,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01443,ICT Manager — LinkedIn Live Search,Nigeria,Live Job Search,Nigeria,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Nigeria,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01444,ICT Manager — LinkedIn Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Ghana,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01445,ICT Manager — LinkedIn Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=South+Africa,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01446,ICT Manager — LinkedIn Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Rwanda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01447,ICT Manager — LinkedIn Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Uganda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01448,ICT Manager — LinkedIn Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Tanzania,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01449,ICT Manager — LinkedIn Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=ICT+Manager&sortBy=DD&location=Ethiopia,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01450,IT Portfolio Manager — Google Live Search,Kenya,Live Job Search,Kenya,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Kenya+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01451,IT Portfolio Manager — Google Live Search,Nigeria,Live Job Search,Nigeria,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Nigeria+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01452,IT Portfolio Manager — Google Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ghana+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01453,IT Portfolio Manager — Google Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=South+Africa+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01454,IT Portfolio Manager — Google Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Rwanda+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01455,IT Portfolio Manager — Google Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Uganda+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01456,IT Portfolio Manager — Google Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Tanzania+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01457,IT Portfolio Manager — Google Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.google.com/search?q=Ethiopia+IT+Portfolio+Manager+jobs+posted+this+week,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01458,IT Portfolio Manager — LinkedIn Live Search,Kenya,Live Job Search,Kenya,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Kenya,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01459,IT Portfolio Manager — LinkedIn Live Search,Nigeria,Live Job Search,Nigeria,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Nigeria,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01460,IT Portfolio Manager — LinkedIn Live Search,Ghana,Live Job Search,Ghana,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Ghana,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01461,IT Portfolio Manager — LinkedIn Live Search,South Africa,Live Job Search,South Africa,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=South+Africa,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01462,IT Portfolio Manager — LinkedIn Live Search,Rwanda,Live Job Search,Rwanda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Rwanda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01463,IT Portfolio Manager — LinkedIn Live Search,Uganda,Live Job Search,Uganda,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Uganda,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01464,IT Portfolio Manager — LinkedIn Live Search,Tanzania,Live Job Search,Tanzania,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Tanzania,"Africa live-search pack. This is a live search link, not one fixed vacancy."
job-01465,IT Portfolio Manager — LinkedIn Live Search,Ethiopia,Live Job Search,Ethiopia,Live / varies,Possibly Available,,2026-07-20,Platform-Indexed Vacancy,B,56,https://www.linkedin.com/jobs/search/?keywords=IT+Portfolio+Manager&sortBy=DD&location=Ethiopia,"Africa live-search pack. This is a live search link, not one fixed vacancy."
